objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Deumai Nagarpalika,ILAM,Deumai,Nagarpalika,1,3,19,11004,524 1 03 3 001,NP0103301,acc_n_e_s_c_n_sw_ne,24,Social_Work_NE,,National Economic Census No,
,Illam Nagarpalika,ILAM,Illam,Nagarpalika,1,3,21,11003,524 1 03 3 002,NP0103302,acc_n_e_s_c_n_sw_ne,59,Social_Work_NE,,National Economic Census No,
,Suryodaya Nagarpalika,ILAM,Suryodaya,Nagarpalika,1,3,27,11009,524 1 03 3 003,NP0103303,acc_n_e_s_c_n_sw_ne,30,Social_Work_NE,,National Economic Census No,
,Mai Nagarpalika,ILAM,Mai,Nagarpalika,1,3,22,11008,524 1 03 3 004,NP0103304,acc_n_e_s_c_n_sw_ne,13,Social_Work_NE,,National Economic Census No,
,Fakphokthum Gaunpalika,ILAM,Fakphokthum,Gaunpalika,1,3,20,11005,524 1 03 4 001,NP0103401,acc_n_e_s_c_n_sw_ne,12,Social_Work_NE,,National Economic Census No,
,Sandakpur Gaunpalika,ILAM,Sandakpur,Gaunpalika,1,3,26,11002,524 1 03 4 002,NP0103402,acc_n_e_s_c_n_sw_ne,14,Social_Work_NE,,National Economic Census No,
,Maijogmai Gaunpalika,ILAM,Maijogmai,Gaunpalika,1,3,23,11001,524 1 03 4 003,NP0103403,acc_n_e_s_c_n_sw_ne,10,Social_Work_NE,,National Economic Census No,
,Chulachuli Gaunpalika,ILAM,Chulachuli,Gaunpalika,1,3,18,11007,524 1 03 4 004,NP0103404,acc_n_e_s_c_n_sw_ne,22,Social_Work_NE,,National Economic Census No,
,Mangsebung Gaunpalika,ILAM,Mangsebung,Gaunpalika,1,3,24,11006,524 1 03 4 005,NP0103405,acc_n_e_s_c_n_sw_ne,9,Social_Work_NE,,National Economic Census No,
,Rong Gaunpalika,ILAM,Rong,Gaunpalika,1,3,25,11010,524 1 03 4 006,NP0103406,acc_n_e_s_c_n_sw_ne,6,Social_Work_NE,,National Economic Census No,
,Damak Nagarpalika,JHAPA,Damak,Nagarpalika,1,4,33,11107,524 1 04 3 001,NP0104301,acc_n_e_s_c_n_sw_ne,76,Social_Work_NE,,National Economic Census No,
,Shivasataxi Nagarpalika,JHAPA,Shivasataxi,Nagarpalika,1,4,42,11105,524 1 04 3 002,NP0104302,acc_n_e_s_c_n_sw_ne,30,Social_Work_NE,,National Economic Census No,
,Kankai Nagarpalika,JHAPA,Kankai,Nagarpalika,1,4,40,11104,524 1 04 3 003,NP0104303,acc_n_e_s_c_n_sw_ne,23,Social_Work_NE,,National Economic Census No,
,Arjundhara Nagarpalika,JHAPA,Arjundhara,Nagarpalika,1,4,28,11103,524 1 04 3 004,NP0104304,acc_n_e_s_c_n_sw_ne,36,Social_Work_NE,,National Economic Census No,
,Mechinagar Nagarpalika,JHAPA,Mechinagar,Nagarpalika,1,4,41,11101,524 1 04 3 005,NP0104305,acc_n_e_s_c_n_sw_ne,67,Social_Work_NE,,National Economic Census No,
,Gauradhaha Nagarpalika,JHAPA,Gauradhaha,Nagarpalika,1,4,34,11108,524 1 04 3 006,NP0104306,acc_n_e_s_c_n_sw_ne,27,Social_Work_NE,,National Economic Census No,
,Birtamod Nagarpalika,JHAPA,Birtamod,Nagarpalika,1,4,31,11112,524 1 04 3 007,NP0104307,acc_n_e_s_c_n_sw_ne,80,Social_Work_NE,,National Economic Census No,
,Bhadrapur Nagarpalika,JHAPA,Bhadrapur,Nagarpalika,1,4,30,11114,524 1 04 3 008,NP0104308,acc_n_e_s_c_n_sw_ne,45,Social_Work_NE,,National Economic Census No,
,Kamal Gaunpalika,JHAPA,Kamal,Gaunpalika,1,4,39,11106,524 1 04 4 001,NP0104401,acc_n_e_s_c_n_sw_ne,21,Social_Work_NE,,National Economic Census No,
,Buddhashanti Gaunpalika,JHAPA,Buddhashanti,Gaunpalika,1,4,32,11102,524 1 04 4 002,NP0104402,acc_n_e_s_c_n_sw_ne,25,Social_Work_NE,,National Economic Census No,
,Gauriganj Gaunpalika,JHAPA,Gauriganj,Gaunpalika,1,4,35,11109,524 1 04 4 003,NP0104403,acc_n_e_s_c_n_sw_ne,10,Social_Work_NE,,National Economic Census No,
,Jhapa Gaunpalika,JHAPA,Jhapa,Gaunpalika,1,4,37,11110,524 1 04 4 004,NP0104404,acc_n_e_s_c_n_sw_ne,23,Social_Work_NE,,National Economic Census No,
,Barhadashi Gaunpalika,JHAPA,Barhadashi,Gaunpalika,1,4,29,11111,524 1 04 4 005,NP0104405,acc_n_e_s_c_n_sw_ne,13,Social_Work_NE,,National Economic Census No,
,Haldibari Gaunpalika,JHAPA,Haldibari,Gaunpalika,1,4,36,11113,524 1 04 4 006,NP0104406,acc_n_e_s_c_n_sw_ne,11,Social_Work_NE,,National Economic Census No,
,Kachankawal Gaunpalika,JHAPA,Kachankawal,Gaunpalika,1,4,38,11115,524 1 04 4 007,NP0104407,acc_n_e_s_c_n_sw_ne,14,Social_Work_NE,,National Economic Census No,
,Biratnagar Mahanagarpalika,MORANG,Biratnagar,Mahanagarpalika,1,5,44,11214,524 1 05 1 001,NP0105101,acc_n_e_s_c_n_sw_ne,171,Social_Work_NE,,National Economic Census No,
,Letang Nagarpalika,MORANG,Letang,Nagarpalika,1,5,52,11202,524 1 05 3 001,NP0105301,acc_n_e_s_c_n_sw_ne,10,Social_Work_NE,,National Economic Census No,
,Sundarharaicha Nagarpalika,MORANG,Sundarharaicha,Nagarpalika,1,5,57,11204,524 1 05 3 002,NP0105302,acc_n_e_s_c_n_sw_ne,43,Social_Work_NE,,National Economic Census No,
,Belbari Nagarpalika,MORANG,Belbari,Nagarpalika,1,5,43,11205,524 1 05 3 003,NP0105303,acc_n_e_s_c_n_sw_ne,21,Social_Work_NE,,National Economic Census No,
,Patahrishanishchare Nagarpalika,MORANG,Patahrishanishchare,Nagarpalika,1,5,54,11207,524 1 05 3 004,NP0105304,acc_n_e_s_c_n_sw_ne,37,Social_Work_NE,,National Economic Census No,
,Uralabari Nagarpalika,MORANG,Uralabari,Nagarpalika,1,5,59,11208,524 1 05 3 005,NP0105305,acc_n_e_s_c_n_sw_ne,32,Social_Work_NE,,National Economic Census No,
,Rangeli Nagarpalika,MORANG,Rangeli,Nagarpalika,1,5,55,11211,524 1 05 3 006,NP0105306,acc_n_e_s_c_n_sw_ne,23,Social_Work_NE,,National Economic Census No,
,Sunwarshi Nagarpalika,MORANG,Sunwarshi,Nagarpalika,1,5,58,11210,524 1 05 3 007,NP0105307,acc_n_e_s_c_n_sw_ne,17,Social_Work_NE,,National Economic Census No,
,Ratuwamai Nagarpalika,MORANG,Ratuwamai,Nagarpalika,1,5,56,11209,524 1 05 3 008,NP0105308,acc_n_e_s_c_n_sw_ne,19,Social_Work_NE,,National Economic Census No,
,Kerabari Gaunpalika,MORANG,Kerabari,Gaunpalika,1,5,51,11203,524 1 05 4 001,NP0105401,acc_n_e_s_c_n_sw_ne,17,Social_Work_NE,,National Economic Census No,
,Miklajung Gaunpalika,MORANG,Miklajung,Gaunpalika,1,5,53,10908,524 1 05 4 002,NP0105402,acc_n_e_s_c_n_sw_ne,12,Social_Work_NE,,National Economic Census No,
,Kanepokhari Gaunpalika,MORANG,Kanepokhari,Gaunpalika,1,5,49,11206,524 1 05 4 003,NP0105403,acc_n_e_s_c_n_sw_ne,11,Social_Work_NE,,National Economic Census No,
,Budhiganga Gaunpalika,MORANG,Budhiganga,Gaunpalika,1,5,45,11213,524 1 05 4 004,NP0105404,acc_n_e_s_c_n_sw_ne,13,Social_Work_NE,,National Economic Census No,
,Gramthan Gaunpalika,MORANG,Gramthan,Gaunpalika,1,5,47,11212,524 1 05 4 005,NP0105405,acc_n_e_s_c_n_sw_ne,28,Social_Work_NE,,National Economic Census No,
,Katahari Gaunpalika,MORANG,Katahari,Gaunpalika,1,5,50,11215,524 1 05 4 006,NP0105406,acc_n_e_s_c_n_sw_ne,7,Social_Work_NE,,National Economic Census No,
,Jahada Gaunpalika,MORANG,Jahada,Gaunpalika,1,5,48,11217,524 1 05 4 007,NP0105407,acc_n_e_s_c_n_sw_ne,19,Social_Work_NE,,National Economic Census No,
,Dhanpalthan Gaunpalika,MORANG,Dhanpalthan,Gaunpalika,1,5,46,11216,524 1 05 4 008,NP0105408,acc_n_e_s_c_n_sw_ne,26,Social_Work_NE,,National Economic Census No,
,Dharan Upamahanagarpalika,SUNSARI,Dharan,Upamahanagarpalika,1,6,64,11301,524 1 06 2 001,NP0106201,acc_n_e_s_c_n_sw_ne,72,Social_Work_NE,,National Economic Census No,
,Itahari Upamahanagarpalika,SUNSARI,Itahari,Upamahanagarpalika,1,6,69,11306,524 1 06 2 002,NP0106202,acc_n_e_s_c_n_sw_ne,76,Social_Work_NE,,National Economic Census No,
,Barah Nagarpalika,SUNSARI,Barah,Nagarpalika,1,6,60,11302,524 1 06 3 001,NP0106301,acc_n_e_s_c_n_sw_ne,32,Social_Work_NE,,National Economic Census No,
,Ramdhuni Nagarpalika,SUNSARI,Ramdhuni,Nagarpalika,1,6,71,11305,524 1 06 3 002,NP0106302,acc_n_e_s_c_n_sw_ne,25,Social_Work_NE,,National Economic Census No,
,Inaruwa Nagarpalika,SUNSARI,Inaruwa,Nagarpalika,1,6,68,11309,524 1 06 3 003,NP0106303,acc_n_e_s_c_n_sw_ne,38,Social_Work_NE,,National Economic Census No,
,Duhabi Nagarpalika,SUNSARI,Duhabi,Nagarpalika,1,6,65,11307,524 1 06 3 004,NP0106304,acc_n_e_s_c_n_sw_ne,30,Social_Work_NE,,National Economic Census No,
,Koshi Gaunpalika,SUNSARI,Koshi,Gaunpalika,1,6,70,11303,524 1 06 4 001,NP0106401,acc_n_e_s_c_n_sw_ne,19,Social_Work_NE,,National Economic Census No,
,Bhokraha Gaunpalika,SUNSARI,Bhokraha,Gaunpalika,1,6,62,11304,524 1 06 4 002,NP0106402,acc_n_e_s_c_n_sw_ne,19,Social_Work_NE,,National Economic Census No,
,Gadhi Gaunpalika,SUNSARI,Gadhi,Gaunpalika,1,6,66,11308,524 1 06 4 003,NP0106403,acc_n_e_s_c_n_sw_ne,19,Social_Work_NE,,National Economic Census No,
,Harinagara Gaunpalika,SUNSARI,Harinagara,Gaunpalika,1,6,67,11310,524 1 06 4 004,NP0106404,acc_n_e_s_c_n_sw_ne,35,Social_Work_NE,,National Economic Census No,
,Dewanganj Gaunpalika,SUNSARI,Dewanganj,Gaunpalika,1,6,63,11311,524 1 06 4 005,NP0106405,acc_n_e_s_c_n_sw_ne,18,Social_Work_NE,,National Economic Census No,
,Barju Gaunpalika,SUNSARI,Barju,Gaunpalika,1,6,61,11312,524 1 06 4 006,NP0106406,acc_n_e_s_c_n_sw_ne,19,Social_Work_NE,,National Economic Census No,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SUNSARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,1,6,72,99979,524 1 06 5 995,NP0106595,acc_n_e_s_c_n_sw_ne,0,Social_Work_NE,,National Economic Census No,
,Mahalaxmi Nagarpalika,DHANKUTA,Mahalaxmi,Nagarpalika,1,7,77,10701,524 1 07 3 001,NP0107301,acc_n_e_s_c_n_sw_ne,11,Social_Work_NE,,National Economic Census No,
,Pakhribas Nagarpalika,DHANKUTA,Pakhribas,Nagarpalika,1,7,78,10702,524 1 07 3 002,NP0107302,acc_n_e_s_c_n_sw_ne,11,Social_Work_NE,,National Economic Census No,
,Dhankuta Nagarpalika,DHANKUTA,Dhankuta,Nagarpalika,1,7,75,10704,524 1 07 3 003,NP0107303,acc_n_e_s_c_n_sw_ne,72,Social_Work_NE,,National Economic Census No,
,Khalsa Chhintang Shahidbhumi Gaunpalika,DHANKUTA,Khalsa Chhintang Shahidbhumi,Gaunpalika,1,7,76,10705,524 1 07 4 001,NP0107401,acc_n_e_s_c_n_sw_ne,32,Social_Work_NE,,National Economic Census No,
,Chhathar Jorpati Gaunpalika,DHANKUTA,Chhathar Jorpati,Gaunpalika,1,7,74,10703,524 1 07 4 002,NP0107402,acc_n_e_s_c_n_sw_ne,9,Social_Work_NE,,National Economic Census No,
,Sangurigadhi Gaunpalika,DHANKUTA,Sangurigadhi,Gaunpalika,1,7,79,10706,524 1 07 4 003,NP0107403,acc_n_e_s_c_n_sw_ne,22,Social_Work_NE,,National Economic Census No,
,Chaubise Gaunpalika,DHANKUTA,Chaubise,Gaunpalika,1,7,73,10707,524 1 07 4 004,NP0107404,acc_n_e_s_c_n_sw_ne,58,Social_Work_NE,,National Economic Census No,
,Laligurans Nagarpalika,TERHATHUM,Laligurans,Nagarpalika,1,8,82,10805,524 1 08 3 001,NP0108301,acc_n_e_s_c_n_sw_ne,31,Social_Work_NE,,National Economic Census No,
,Myanglung Nagarpalika,TERHATHUM,Myanglung,Nagarpalika,1,8,84,10804,524 1 08 3 002,NP0108302,acc_n_e_s_c_n_sw_ne,21,Social_Work_NE,,National Economic Census No,
,Menchayam Gaunpalika,TERHATHUM,Menchayam,Gaunpalika,1,8,83,10803,524 1 08 4 001,NP0108401,acc_n_e_s_c_n_sw_ne,18,Social_Work_NE,,National Economic Census No,
,Phedap Gaunpalika,TERHATHUM,Phedap,Gaunpalika,1,8,85,10802,524 1 08 4 002,NP0108402,acc_n_e_s_c_n_sw_ne,10,Social_Work_NE,,National Economic Census No,
,Aathrai Gaunpalika,TERHATHUM,Aathrai,Gaunpalika,1,8,80,10801,524 1 08 4 003,NP0108403,acc_n_e_s_c_n_sw_ne,16,Social_Work_NE,,National Economic Census No,
,Chhathar Gaunpalika,TERHATHUM,Chhathar,Gaunpalika,1,8,81,10806,524 1 08 4 004,NP0108404,acc_n_e_s_c_n_sw_ne,21,Social_Work_NE,,National Economic Census No,
,Khandbari Nagarpalika,SANKHUWASABHA,Khandbari,Nagarpalika,1,9,90,10206,524 1 09 3 001,NP0109301,acc_n_e_s_c_n_sw_ne,68,Social_Work_NE,,National Economic Census No,
,Panchakhapan Nagarpalika,SANKHUWASABHA,Panchakhapan,Nagarpalika,1,9,93,10207,524 1 09 3 002,NP0109302,acc_n_e_s_c_n_sw_ne,37,Social_Work_NE,,National Economic Census No,
,Chainpur Nagarpalika,SANKHUWASABHA,Chainpur,Nagarpalika,1,9,87,10208,524 1 09 3 003,NP0109303,acc_n_e_s_c_n_sw_ne,37,Social_Work_NE,,National Economic Census No,
,Dharmadevi Nagarpalika,SANKHUWASABHA,Dharmadevi,Nagarpalika,1,9,89,10210,524 1 09 3 004,NP0109304,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Madi Nagarpalika,SANKHUWASABHA,Madi,Nagarpalika,1,9,91,10209,524 1 09 3 005,NP0109305,acc_n_e_s_c_n_sw_ne,44,Social_Work_NE,,National Economic Census No,
,Makalu Gaunpalika,SANKHUWASABHA,Makalu,Gaunpalika,1,9,92,10202,524 1 09 4 001,NP0109401,acc_n_e_s_c_n_sw_ne,28,Social_Work_NE,,National Economic Census No,
,Bhotkhola Gaunpalika,SANKHUWASABHA,Bhotkhola,Gaunpalika,1,9,86,10201,524 1 09 4 002,NP0109402,acc_n_e_s_c_n_sw_ne,81,Social_Work_NE,,National Economic Census No,
,Silichong Gaunpalika,SANKHUWASABHA,Silichong,Gaunpalika,1,9,95,10203,524 1 09 4 003,NP0109403,acc_n_e_s_c_n_sw_ne,28,Social_Work_NE,,National Economic Census No,
,Chichila Gaunpalika,SANKHUWASABHA,Chichila,Gaunpalika,1,9,88,10204,524 1 09 4 004,NP0109404,acc_n_e_s_c_n_sw_ne,12,Social_Work_NE,,National Economic Census No,
,Sabhapokhari Gaunpalika,SANKHUWASABHA,Sabhapokhari,Gaunpalika,1,9,94,10205,524 1 09 4 005,NP0109405,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Shadananda Nagarpalika,BHOJPUR,Shadananda,Nagarpalika,1,10,103,10601,524 1 10 3 001,NP0110301,acc_n_e_s_c_n_sw_ne,14,Social_Work_NE,,National Economic Census No,
,Bhojpur Nagarpalika,BHOJPUR,Bhojpur,Nagarpalika,1,10,98,10604,524 1 10 3 002,NP0110302,acc_n_e_s_c_n_sw_ne,43,Social_Work_NE,,National Economic Census No,
,Salpasilichho Gaunpalika,BHOJPUR,Salpasilichho,Gaunpalika,1,10,102,10602,524 1 10 4 001,NP0110401,acc_n_e_s_c_n_sw_ne,6,Social_Work_NE,,National Economic Census No,
,Tyamkemaiyung Gaunpalika,BHOJPUR,Tyamkemaiyung,Gaunpalika,1,10,104,10603,524 1 10 4 002,NP0110402,acc_n_e_s_c_n_sw_ne,87,Social_Work_NE,,National Economic Census No,
,Arun Gaunpalika,BHOJPUR,Arun,Gaunpalika,1,10,97,10605,524 1 10 4 003,NP0110403,acc_n_e_s_c_n_sw_ne,9,Social_Work_NE,,National Economic Census No,
,Ramprasad Rai Gaunpalika,BHOJPUR,Ramprasad Rai,Gaunpalika,1,10,101,10607,524 1 10 4 004,NP0110404,acc_n_e_s_c_n_sw_ne,14,Social_Work_NE,,National Economic Census No,
,Pauwadungma Gaunpalika,BHOJPUR,Pauwadungma,Gaunpalika,1,10,100,10606,524 1 10 4 005,NP0110405,acc_n_e_s_c_n_sw_ne,37,Social_Work_NE,,National Economic Census No,
,Aamchowk Gaunpalika,BHOJPUR,Aamchowk,Gaunpalika,1,10,96,10609,524 1 10 4 006,NP0110406,acc_n_e_s_c_n_sw_ne,65,Social_Work_NE,,National Economic Census No,
,Hatuwagadhi Gaunpalika,BHOJPUR,Hatuwagadhi,Gaunpalika,1,10,99,10608,524 1 10 4 007,NP0110407,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Solududhakunda Nagarpalika,SOLUKHUMBU,Solududhakunda,Nagarpalika,1,11,111,10307,524 1 11 3 001,NP0111301,acc_n_e_s_c_n_sw_ne,21,Social_Work_NE,,National Economic Census No,
,Khumbupasanglahmu Gaunpalika,SOLUKHUMBU,Khumbupasanglahmu,Gaunpalika,1,11,107,10301,524 1 11 4 001,NP0111401,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Mahakulung Gaunpalika,SOLUKHUMBU,Mahakulung,Gaunpalika,1,11,109,10302,524 1 11 4 002,NP0111402,acc_n_e_s_c_n_sw_ne,6,Social_Work_NE,,National Economic Census No,
,Likhupike Gaunpalika,SOLUKHUMBU,Likhupike,Gaunpalika,1,11,108,10308,524 1 11 4 003,NP0111403,acc_n_e_s_c_n_sw_ne,28,Social_Work_NE,,National Economic Census No,
,Dudhkoshi Gaunpalika,SOLUKHUMBU,Dudhkoshi,Gaunpalika,1,11,106,10304,524 1 11 4 004,NP0111404,acc_n_e_s_c_n_sw_ne,22,Social_Work_NE,,National Economic Census No,
,Nechasalyan Gaunpalika,SOLUKHUMBU,Nechasalyan,Gaunpalika,1,11,110,10306,524 1 11 4 005,NP0111405,acc_n_e_s_c_n_sw_ne,12,Social_Work_NE,,National Economic Census No,
,Dudhkaushika Gaunpalika,SOLUKHUMBU,Dudhkaushika,Gaunpalika,1,11,105,10305,524 1 11 4 006,NP0111406,acc_n_e_s_c_n_sw_ne,17,Social_Work_NE,,National Economic Census No,
,Sotang Gaunpalika,SOLUKHUMBU,Sotang,Gaunpalika,1,11,112,10303,524 1 11 4 007,NP0111407,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Halesi Tuwachung Nagarpalika,KHOTANG,Halesi Tuwachung,Nagarpalika,1,12,124,10504,524 1 12 3 001,NP0112301,acc_n_e_s_c_n_sw_ne,17,Social_Work_NE,,National Economic Census No,
,Rupakot Majhuwagadhi Nagarpalika,KHOTANG,Rupakot Majhuwagadhi,Nagarpalika,1,12,129,10505,524 1 12 3 002,NP0112302,acc_n_e_s_c_n_sw_ne,33,Social_Work_NE,,National Economic Census No,
,Ainselukhark Gaunpalika,KHOTANG,Ainselukhark,Gaunpalika,1,12,121,10502,524 1 12 4 001,NP0112401,acc_n_e_s_c_n_sw_ne,9,Social_Work_NE,,National Economic Census No,
,Kepilasagadhi Gaunpalika,KHOTANG,Kepilasagadhi,Gaunpalika,1,12,126,10501,524 1 12 4 002,NP0112402,acc_n_e_s_c_n_sw_ne,11,Social_Work_NE,,National Economic Census No,
,Lamidanda Gaunpalika,KHOTANG,Lamidanda,Gaunpalika,1,12,128,10503,524 1 12 4 003,NP0112403,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Diprung Gaunpalika,KHOTANG,Diprung,Gaunpalika,1,12,123,10507,524 1 12 4 004,NP0112404,acc_n_e_s_c_n_sw_ne,25,Social_Work_NE,,National Economic Census No,
,Sakela Gaunpalika,KHOTANG,Sakela,Gaunpalika,1,12,130,10506,524 1 12 4 005,NP0112405,acc_n_e_s_c_n_sw_ne,4,Social_Work_NE,,National Economic Census No,
,Khotehang Gaunpalika,KHOTANG,Khotehang,Gaunpalika,1,12,127,10508,524 1 12 4 006,NP0112406,acc_n_e_s_c_n_sw_ne,18,Social_Work_NE,,National Economic Census No,
,Barahapokhari Gaunpalika,KHOTANG,Barahapokhari,Gaunpalika,1,12,122,10510,524 1 12 4 007,NP0112407,acc_n_e_s_c_n_sw_ne,8,Social_Work_NE,,National Economic Census No,
,Jantedhunga Gaunpalika,KHOTANG,Jantedhunga,Gaunpalika,1,12,125,10509,524 1 12 4 008,NP0112408,acc_n_e_s_c_n_sw_ne,11,Social_Work_NE,,National Economic Census No,
,Siddhicharan Nagarpalika,OKHALDHUNGA,Siddhicharan,Nagarpalika,1,13,119,10402,524 1 13 3 001,NP0113301,acc_n_e_s_c_n_sw_ne,48,Social_Work_NE,,National Economic Census No,
,Khijidemba Gaunpalika,OKHALDHUNGA,Khijidemba,Gaunpalika,1,13,115,10404,524 1 13 4 001,NP0113401,acc_n_e_s_c_n_sw_ne,45,Social_Work_NE,,National Economic Census No,
,Likhu Gaunpalika,OKHALDHUNGA,Likhu,Gaunpalika,1,13,116,10405,524 1 13 4 002,NP0113402,acc_n_e_s_c_n_sw_ne,27,Social_Work_NE,,National Economic Census No,
,Molung Gaunpalika,OKHALDHUNGA,Molung,Gaunpalika,1,13,118,10403,524 1 13 4 003,NP0113403,acc_n_e_s_c_n_sw_ne,22,Social_Work_NE,,National Economic Census No,
,Champadevi Gaunpalika,OKHALDHUNGA,Champadevi,Gaunpalika,1,13,113,10406,524 1 13 4 004,NP0113404,acc_n_e_s_c_n_sw_ne,21,Social_Work_NE,,National Economic Census No,
,Sunkoshi Gaunpalika,OKHALDHUNGA,Sunkoshi,Gaunpalika,1,13,120,10407,524 1 13 4 005,NP0113405,acc_n_e_s_c_n_sw_ne,37,Social_Work_NE,,National Economic Census No,
,Chisankhugadhi Gaunpalika,OKHALDHUNGA,Chisankhugadhi,Gaunpalika,1,13,114,10401,524 1 13 4 006,NP0113406,acc_n_e_s_c_n_sw_ne,24,Social_Work_NE,,National Economic Census No,
,Manebhanjyang Gaunpalika,OKHALDHUNGA,Manebhanjyang,Gaunpalika,1,13,117,10408,524 1 13 4 007,NP0113407,acc_n_e_s_c_n_sw_ne,17,Social_Work_NE,,National Economic Census No,
,Katari Nagarpalika,UDAYAPUR,Katari,Nagarpalika,1,14,133,11407,524 1 14 3 001,NP0114301,acc_n_e_s_c_n_sw_ne,42,Social_Work_NE,,National Economic Census No,
,Triyuga Nagarpalika,UDAYAPUR,Triyuga,Nagarpalika,1,14,137,11403,524 1 14 3 002,NP0114302,acc_n_e_s_c_n_sw_ne,151,Social_Work_NE,,National Economic Census No,
,Chaudandigadhi Nagarpalika,UDAYAPUR,Chaudandigadhi,Nagarpalika,1,14,132,11402,524 1 14 3 003,NP0114303,acc_n_e_s_c_n_sw_ne,25,Social_Work_NE,,National Economic Census No,
,Belaka Nagarpalika,UDAYAPUR,Belaka,Nagarpalika,1,14,131,11401,524 1 14 3 004,NP0114304,acc_n_e_s_c_n_sw_ne,14,Social_Work_NE,,National Economic Census No,
