objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Hilihang Gaunpalika,PANCHTHAR,Hilihang,Gaunpalika,1,2,12,10902,524 1 02 4 001,NP0102401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,80.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Yangwarak Gaunpalika,PANCHTHAR,Yangwarak,Gaunpalika,1,2,17,10107,524 1 02 4 002,NP0102402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,82.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Falelung Gaunpalika,PANCHTHAR,Falelung,Gaunpalika,1,2,10,10903,524 1 02 4 003,NP0102403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,77.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Kummayak Gaunpalika,PANCHTHAR,Kummayak,Gaunpalika,1,2,13,10906,524 1 02 4 004,NP0102404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,73.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Falgunanda Gaunpalika,PANCHTHAR,Falgunanda,Gaunpalika,1,2,11,10905,524 1 02 4 005,NP0102405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,100.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Tumbewa Gaunpalika,PANCHTHAR,Tumbewa,Gaunpalika,1,2,16,10907,524 1 02 4 006,NP0102406,h_i_p_c_u_o_y_i_dpt_hepB_hib3,84.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Miklajung Gaunpalika,PANCHTHAR,Miklajung,Gaunpalika,1,2,14,10908,524 1 02 4 007,NP0102407,h_i_p_c_u_o_y_i_dpt_hepB_hib3,101.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Deumai Nagarpalika,ILAM,Deumai,Nagarpalika,1,3,19,11004,524 1 03 3 001,NP0103301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,75.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Illam Nagarpalika,ILAM,Illam,Nagarpalika,1,3,21,11003,524 1 03 3 002,NP0103302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,81.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Suryodaya Nagarpalika,ILAM,Suryodaya,Nagarpalika,1,3,27,11009,524 1 03 3 003,NP0103303,h_i_p_c_u_o_y_i_dpt_hepB_hib3,65,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Mai Nagarpalika,ILAM,Mai,Nagarpalika,1,3,22,11008,524 1 03 3 004,NP0103304,h_i_p_c_u_o_y_i_dpt_hepB_hib3,71.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Fakphokthum Gaunpalika,ILAM,Fakphokthum,Gaunpalika,1,3,20,11005,524 1 03 4 001,NP0103401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,61.4,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Sandakpur Gaunpalika,ILAM,Sandakpur,Gaunpalika,1,3,26,11002,524 1 03 4 002,NP0103402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,60.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Maijogmai Gaunpalika,ILAM,Maijogmai,Gaunpalika,1,3,23,11001,524 1 03 4 003,NP0103403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,65.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Chulachuli Gaunpalika,ILAM,Chulachuli,Gaunpalika,1,3,18,11007,524 1 03 4 004,NP0103404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,77.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Mangsebung Gaunpalika,ILAM,Mangsebung,Gaunpalika,1,3,24,11006,524 1 03 4 005,NP0103405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,58.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Rong Gaunpalika,ILAM,Rong,Gaunpalika,1,3,25,11010,524 1 03 4 006,NP0103406,h_i_p_c_u_o_y_i_dpt_hepB_hib3,65.7,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Damak Nagarpalika,JHAPA,Damak,Nagarpalika,1,4,33,11107,524 1 04 3 001,NP0104301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,90.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Shivasataxi Nagarpalika,JHAPA,Shivasataxi,Nagarpalika,1,4,42,11105,524 1 04 3 002,NP0104302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,82.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Kankai Nagarpalika,JHAPA,Kankai,Nagarpalika,1,4,40,11104,524 1 04 3 003,NP0104303,h_i_p_c_u_o_y_i_dpt_hepB_hib3,100.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Arjundhara Nagarpalika,JHAPA,Arjundhara,Nagarpalika,1,4,28,11103,524 1 04 3 004,NP0104304,h_i_p_c_u_o_y_i_dpt_hepB_hib3,76.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Mechinagar Nagarpalika,JHAPA,Mechinagar,Nagarpalika,1,4,41,11101,524 1 04 3 005,NP0104305,h_i_p_c_u_o_y_i_dpt_hepB_hib3,82.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Gauradhaha Nagarpalika,JHAPA,Gauradhaha,Nagarpalika,1,4,34,11108,524 1 04 3 006,NP0104306,h_i_p_c_u_o_y_i_dpt_hepB_hib3,91.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Birtamod Nagarpalika,JHAPA,Birtamod,Nagarpalika,1,4,31,11112,524 1 04 3 007,NP0104307,h_i_p_c_u_o_y_i_dpt_hepB_hib3,108.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Bhadrapur Nagarpalika,JHAPA,Bhadrapur,Nagarpalika,1,4,30,11114,524 1 04 3 008,NP0104308,h_i_p_c_u_o_y_i_dpt_hepB_hib3,96.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Kamal Gaunpalika,JHAPA,Kamal,Gaunpalika,1,4,39,11106,524 1 04 4 001,NP0104401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,80.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Buddhashanti Gaunpalika,JHAPA,Buddhashanti,Gaunpalika,1,4,32,11102,524 1 04 4 002,NP0104402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,88.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Gauriganj Gaunpalika,JHAPA,Gauriganj,Gaunpalika,1,4,35,11109,524 1 04 4 003,NP0104403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,76.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Jhapa Gaunpalika,JHAPA,Jhapa,Gaunpalika,1,4,37,11110,524 1 04 4 004,NP0104404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,59.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Barhadashi Gaunpalika,JHAPA,Barhadashi,Gaunpalika,1,4,29,11111,524 1 04 4 005,NP0104405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,85.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Haldibari Gaunpalika,JHAPA,Haldibari,Gaunpalika,1,4,36,11113,524 1 04 4 006,NP0104406,h_i_p_c_u_o_y_i_dpt_hepB_hib3,91.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Kachankawal Gaunpalika,JHAPA,Kachankawal,Gaunpalika,1,4,38,11115,524 1 04 4 007,NP0104407,h_i_p_c_u_o_y_i_dpt_hepB_hib3,82.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Biratnagar Mahanagarpalika,MORANG,Biratnagar,Mahanagarpalika,1,5,44,11214,524 1 05 1 001,NP0105101,h_i_p_c_u_o_y_i_dpt_hepB_hib3,91.7,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Letang Nagarpalika,MORANG,Letang,Nagarpalika,1,5,52,11202,524 1 05 3 001,NP0105301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,88.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Sundarharaicha Nagarpalika,MORANG,Sundarharaicha,Nagarpalika,1,5,57,11204,524 1 05 3 002,NP0105302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,100,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Belbari Nagarpalika,MORANG,Belbari,Nagarpalika,1,5,43,11205,524 1 05 3 003,NP0105303,h_i_p_c_u_o_y_i_dpt_hepB_hib3,83.4,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Patahrishanishchare Nagarpalika,MORANG,Patahrishanishchare,Nagarpalika,1,5,54,11207,524 1 05 3 004,NP0105304,h_i_p_c_u_o_y_i_dpt_hepB_hib3,93.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Uralabari Nagarpalika,MORANG,Uralabari,Nagarpalika,1,5,59,11208,524 1 05 3 005,NP0105305,h_i_p_c_u_o_y_i_dpt_hepB_hib3,92.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Rangeli Nagarpalika,MORANG,Rangeli,Nagarpalika,1,5,55,11211,524 1 05 3 006,NP0105306,h_i_p_c_u_o_y_i_dpt_hepB_hib3,87.7,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Sunwarshi Nagarpalika,MORANG,Sunwarshi,Nagarpalika,1,5,58,11210,524 1 05 3 007,NP0105307,h_i_p_c_u_o_y_i_dpt_hepB_hib3,81.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Ratuwamai Nagarpalika,MORANG,Ratuwamai,Nagarpalika,1,5,56,11209,524 1 05 3 008,NP0105308,h_i_p_c_u_o_y_i_dpt_hepB_hib3,99.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Kerabari Gaunpalika,MORANG,Kerabari,Gaunpalika,1,5,51,11203,524 1 05 4 001,NP0105401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,85.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Miklajung Gaunpalika,MORANG,Miklajung,Gaunpalika,1,5,53,10908,524 1 05 4 002,NP0105402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,0,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Kanepokhari Gaunpalika,MORANG,Kanepokhari,Gaunpalika,1,5,49,11206,524 1 05 4 003,NP0105403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,79.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Budhiganga Gaunpalika,MORANG,Budhiganga,Gaunpalika,1,5,45,11213,524 1 05 4 004,NP0105404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,87.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Gramthan Gaunpalika,MORANG,Gramthan,Gaunpalika,1,5,47,11212,524 1 05 4 005,NP0105405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,72.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Katahari Gaunpalika,MORANG,Katahari,Gaunpalika,1,5,50,11215,524 1 05 4 006,NP0105406,h_i_p_c_u_o_y_i_dpt_hepB_hib3,83.4,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Jahada Gaunpalika,MORANG,Jahada,Gaunpalika,1,5,48,11217,524 1 05 4 007,NP0105407,h_i_p_c_u_o_y_i_dpt_hepB_hib3,101.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Dhanpalthan Gaunpalika,MORANG,Dhanpalthan,Gaunpalika,1,5,46,11216,524 1 05 4 008,NP0105408,h_i_p_c_u_o_y_i_dpt_hepB_hib3,96.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Dharan Upamahanagarpalika,SUNSARI,Dharan,Upamahanagarpalika,1,6,64,11301,524 1 06 2 001,NP0106201,h_i_p_c_u_o_y_i_dpt_hepB_hib3,50.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Itahari Upamahanagarpalika,SUNSARI,Itahari,Upamahanagarpalika,1,6,69,11306,524 1 06 2 002,NP0106202,h_i_p_c_u_o_y_i_dpt_hepB_hib3,75.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Barah Nagarpalika,SUNSARI,Barah,Nagarpalika,1,6,60,11302,524 1 06 3 001,NP0106301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,78.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Ramdhuni Nagarpalika,SUNSARI,Ramdhuni,Nagarpalika,1,6,71,11305,524 1 06 3 002,NP0106302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,74.7,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Inaruwa Nagarpalika,SUNSARI,Inaruwa,Nagarpalika,1,6,68,11309,524 1 06 3 003,NP0106303,h_i_p_c_u_o_y_i_dpt_hepB_hib3,101.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Duhabi Nagarpalika,SUNSARI,Duhabi,Nagarpalika,1,6,65,11307,524 1 06 3 004,NP0106304,h_i_p_c_u_o_y_i_dpt_hepB_hib3,56.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Koshi Gaunpalika,SUNSARI,Koshi,Gaunpalika,1,6,70,11303,524 1 06 4 001,NP0106401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,79,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Bhokraha Gaunpalika,SUNSARI,Bhokraha,Gaunpalika,1,6,62,11304,524 1 06 4 002,NP0106402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,98.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Gadhi Gaunpalika,SUNSARI,Gadhi,Gaunpalika,1,6,66,11308,524 1 06 4 003,NP0106403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,92.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Harinagara Gaunpalika,SUNSARI,Harinagara,Gaunpalika,1,6,67,11310,524 1 06 4 004,NP0106404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,134.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Dewanganj Gaunpalika,SUNSARI,Dewanganj,Gaunpalika,1,6,63,11311,524 1 06 4 005,NP0106405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,93.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Barju Gaunpalika,SUNSARI,Barju,Gaunpalika,1,6,61,11312,524 1 06 4 006,NP0106406,h_i_p_c_u_o_y_i_dpt_hepB_hib3,104.7,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SUNSARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,1,6,72,99979,524 1 06 5 995,NP0106595,h_i_p_c_u_o_y_i_dpt_hepB_hib3,0,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Mahalaxmi Nagarpalika,DHANKUTA,Mahalaxmi,Nagarpalika,1,7,77,10701,524 1 07 3 001,NP0107301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,68.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Pakhribas Nagarpalika,DHANKUTA,Pakhribas,Nagarpalika,1,7,78,10702,524 1 07 3 002,NP0107302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,70.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Dhankuta Nagarpalika,DHANKUTA,Dhankuta,Nagarpalika,1,7,75,10704,524 1 07 3 003,NP0107303,h_i_p_c_u_o_y_i_dpt_hepB_hib3,63,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Khalsa Chhintang Shahidbhumi Gaunpalika,DHANKUTA,Khalsa Chhintang Shahidbhumi,Gaunpalika,1,7,76,10705,524 1 07 4 001,NP0107401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,73.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Chhathar Jorpati Gaunpalika,DHANKUTA,Chhathar Jorpati,Gaunpalika,1,7,74,10703,524 1 07 4 002,NP0107402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,79,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Sangurigadhi Gaunpalika,DHANKUTA,Sangurigadhi,Gaunpalika,1,7,79,10706,524 1 07 4 003,NP0107403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,61.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Chaubise Gaunpalika,DHANKUTA,Chaubise,Gaunpalika,1,7,73,10707,524 1 07 4 004,NP0107404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,81.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Laligurans Nagarpalika,TERHATHUM,Laligurans,Nagarpalika,1,8,82,10805,524 1 08 3 001,NP0108301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,81.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Myanglung Nagarpalika,TERHATHUM,Myanglung,Nagarpalika,1,8,84,10804,524 1 08 3 002,NP0108302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,70.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Menchayam Gaunpalika,TERHATHUM,Menchayam,Gaunpalika,1,8,83,10803,524 1 08 4 001,NP0108401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,80.7,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Phedap Gaunpalika,TERHATHUM,Phedap,Gaunpalika,1,8,85,10802,524 1 08 4 002,NP0108402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,88.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Aathrai Gaunpalika,TERHATHUM,Aathrai,Gaunpalika,1,8,80,10801,524 1 08 4 003,NP0108403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,70.4,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Chhathar Gaunpalika,TERHATHUM,Chhathar,Gaunpalika,1,8,81,10806,524 1 08 4 004,NP0108404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,68.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Khandbari Nagarpalika,SANKHUWASABHA,Khandbari,Nagarpalika,1,9,90,10206,524 1 09 3 001,NP0109301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,100.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Panchakhapan Nagarpalika,SANKHUWASABHA,Panchakhapan,Nagarpalika,1,9,93,10207,524 1 09 3 002,NP0109302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,93.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Chainpur Nagarpalika,SANKHUWASABHA,Chainpur,Nagarpalika,1,9,87,10208,524 1 09 3 003,NP0109303,h_i_p_c_u_o_y_i_dpt_hepB_hib3,83.4,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Dharmadevi Nagarpalika,SANKHUWASABHA,Dharmadevi,Nagarpalika,1,9,89,10210,524 1 09 3 004,NP0109304,h_i_p_c_u_o_y_i_dpt_hepB_hib3,76.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Madi Nagarpalika,SANKHUWASABHA,Madi,Nagarpalika,1,9,91,10209,524 1 09 3 005,NP0109305,h_i_p_c_u_o_y_i_dpt_hepB_hib3,83.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Makalu Gaunpalika,SANKHUWASABHA,Makalu,Gaunpalika,1,9,92,10202,524 1 09 4 001,NP0109401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,88.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Bhotkhola Gaunpalika,SANKHUWASABHA,Bhotkhola,Gaunpalika,1,9,86,10201,524 1 09 4 002,NP0109402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,108.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Silichong Gaunpalika,SANKHUWASABHA,Silichong,Gaunpalika,1,9,95,10203,524 1 09 4 003,NP0109403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,66.8,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Chichila Gaunpalika,SANKHUWASABHA,Chichila,Gaunpalika,1,9,88,10204,524 1 09 4 004,NP0109404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,71,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Sabhapokhari Gaunpalika,SANKHUWASABHA,Sabhapokhari,Gaunpalika,1,9,94,10205,524 1 09 4 005,NP0109405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,80.9,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Shadananda Nagarpalika,BHOJPUR,Shadananda,Nagarpalika,1,10,103,10601,524 1 10 3 001,NP0110301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,87.2,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Bhojpur Nagarpalika,BHOJPUR,Bhojpur,Nagarpalika,1,10,98,10604,524 1 10 3 002,NP0110302,h_i_p_c_u_o_y_i_dpt_hepB_hib3,77,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Salpasilichho Gaunpalika,BHOJPUR,Salpasilichho,Gaunpalika,1,10,102,10602,524 1 10 4 001,NP0110401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,83.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Tyamkemaiyung Gaunpalika,BHOJPUR,Tyamkemaiyung,Gaunpalika,1,10,104,10603,524 1 10 4 002,NP0110402,h_i_p_c_u_o_y_i_dpt_hepB_hib3,68.1,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Arun Gaunpalika,BHOJPUR,Arun,Gaunpalika,1,10,97,10605,524 1 10 4 003,NP0110403,h_i_p_c_u_o_y_i_dpt_hepB_hib3,76.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Ramprasad Rai Gaunpalika,BHOJPUR,Ramprasad Rai,Gaunpalika,1,10,101,10607,524 1 10 4 004,NP0110404,h_i_p_c_u_o_y_i_dpt_hepB_hib3,87,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Pauwadungma Gaunpalika,BHOJPUR,Pauwadungma,Gaunpalika,1,10,100,10606,524 1 10 4 005,NP0110405,h_i_p_c_u_o_y_i_dpt_hepB_hib3,70.6,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Aamchowk Gaunpalika,BHOJPUR,Aamchowk,Gaunpalika,1,10,96,10609,524 1 10 4 006,NP0110406,h_i_p_c_u_o_y_i_dpt_hepB_hib3,78,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Hatuwagadhi Gaunpalika,BHOJPUR,Hatuwagadhi,Gaunpalika,1,10,99,10608,524 1 10 4 007,NP0110407,h_i_p_c_u_o_y_i_dpt_hepB_hib3,61.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Solududhakunda Nagarpalika,SOLUKHUMBU,Solududhakunda,Nagarpalika,1,11,111,10307,524 1 11 3 001,NP0111301,h_i_p_c_u_o_y_i_dpt_hepB_hib3,107.3,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
,Khumbupasanglahmu Gaunpalika,SOLUKHUMBU,Khumbupasanglahmu,Gaunpalika,1,11,107,10301,524 1 11 4 001,NP0111401,h_i_p_c_u_o_y_i_dpt_hepB_hib3,51.5,Percentage of children under one year immunized with DPT-HepB-Hib3,,Health Indicators ,
